candidate_id,detector_id,threshold_context,threshold_rule_id,ewma_id,ewma_alpha,persistence,minimum_engine_detection_coverage,mean_engine_detection_coverage,worst_false_positive_alerted_endpoints_per_1000,worst_false_alert_events_per_1000,worst_percent_engines_with_healthy_false_alert,median_policy_median_detection_delay,median_policy_median_lead_cycles,feasible
pca_reconstruction__global__quantile_0.995__ewma_alpha_0.20__persistence_8,pca_reconstruction,global,quantile_0.995,alpha_0.20,0.2,8,53.84615384615385,79.48717948717949,50.64824912153156,3.756209863080092,50.0,22.0,17.0,True
pca_reconstruction__global__quantile_0.995__ewma_alpha_0.50__persistence_1,pca_reconstruction,global,quantile_0.995,alpha_0.50,0.5,1,19.23076923076923,64.74358974358974,138.25275657336726,11.02629346904156,90.38461538461539,11.0,29.0,False
pca_reconstruction__global__quantile_0.995__ewma_alpha_0.50__persistence_3,pca_reconstruction,global,quantile_0.995,alpha_0.50,0.5,3,21.153846153846153,66.66666666666667,118.13885859687386,8.23942808675633,88.46153846153847,13.0,27.0,False
pca_reconstruction__global__quantile_0.995__ewma_alpha_0.50__persistence_5,pca_reconstruction,global,quantile_0.995,alpha_0.50,0.5,5,26.923076923076923,68.58974358974359,102.38701078395735,7.148915545862111,82.6923076923077,13.5,25.5,False
pca_reconstruction__global__quantile_0.995__ewma_alpha_0.50__persistence_8,pca_reconstruction,global,quantile_0.995,alpha_0.50,0.5,8,36.53846153846154,73.07692307692308,81.30376832666909,5.937234944868533,71.15384615384616,16.0,22.5,False
pca_reconstruction__global__quantile_0.995__ewma_alpha_0.80__persistence_1,pca_reconstruction,global,quantile_0.995,alpha_0.80,0.8,1,15.384615384615385,62.82051282051282,157.6396461892645,17.448200654307524,94.23076923076923,10.5,31.0,False
pca_reconstruction__global__quantile_0.995__ewma_alpha_0.80__persistence_3,pca_reconstruction,global,quantile_0.995,alpha_0.80,0.8,3,23.076923076923077,66.66666666666667,127.58996728462377,9.93578092814734,88.46153846153847,11.5,28.0,False
pca_reconstruction__global__quantile_0.995__ewma_alpha_0.80__persistence_5,pca_reconstruction,global,quantile_0.995,alpha_0.80,0.8,5,25.0,69.23076923076923,108.80891796922332,7.7547558463589,86.53846153846153,14.0,26.0,False
pca_reconstruction__global__quantile_0.995__ewma_alpha_0.80__persistence_8,pca_reconstruction,global,quantile_0.995,alpha_0.80,0.8,8,32.69230769230769,72.43589743589745,86.87749909123954,6.543075245365322,76.92307692307692,15.0,23.0,False
pca_reconstruction__global__mean_plus_1.0_std__ewma_off__persistence_1,pca_reconstruction,global,mean_plus_1.0_std,off,,1,1.9230769230769231,27.564102564102566,582.818369077911,89.87654320987654,100.0,1.5,40.0,False
pca_reconstruction__global__mean_plus_1.0_std__ewma_off__persistence_3,pca_reconstruction,global,mean_plus_1.0_std,off,,3,3.8461538461538463,32.69230769230769,462.13498121895066,36.21399176954733,100.0,2.0,38.0,False
pca_reconstruction__global__mean_plus_1.0_std__ewma_off__persistence_5,pca_reconstruction,global,mean_plus_1.0_std,off,,5,3.8461538461538463,35.256410256410255,403.00496789046406,23.709902370990235,100.0,5.5,35.5,False
pca_reconstruction__global__mean_plus_1.0_std__ewma_off__persistence_8,pca_reconstruction,global,mean_plus_1.0_std,off,,8,3.8461538461538463,37.820512820512825,341.08808917969225,17.01534170153417,100.0,9.0,30.0,False
pca_reconstruction__global__mean_plus_1.0_std__ewma_alpha_0.20__persistence_1,pca_reconstruction,global,mean_plus_1.0_std,alpha_0.20,0.2,1,3.8461538461538463,28.84615384615385,512.7832303404823,24.032921810699587,100.0,4.0,35.0,False
pca_reconstruction__global__mean_plus_1.0_std__ewma_alpha_0.20__persistence_3,pca_reconstruction,global,mean_plus_1.0_std,alpha_0.20,0.2,3,3.8461538461538463,30.76923076923077,471.70725796679994,19.91769547325103,100.0,6.0,33.5,False
pca_reconstruction__global__mean_plus_1.0_std__ewma_alpha_0.20__persistence_5,pca_reconstruction,global,mean_plus_1.0_std,alpha_0.20,0.2,5,3.8461538461538463,31.41025641025641,435.478007997092,17.28395061728395,100.0,8.0,31.0,False
pca_reconstruction__global__mean_plus_1.0_std__ewma_alpha_0.20__persistence_8,pca_reconstruction,global,mean_plus_1.0_std,alpha_0.20,0.2,8,5.769230769230769,35.256410256410255,386.16260753665335,15.388343632618442,100.0,9.0,31.0,False
pca_reconstruction__global__mean_plus_1.0_std__ewma_alpha_0.50__persistence_1,pca_reconstruction,global,mean_plus_1.0_std,alpha_0.50,0.5,1,3.8461538461538463,28.84615384615385,547.3161274687992,45.59670781893004,100.0,2.0,39.0,False
pca_reconstruction__global__mean_plus_1.0_std__ewma_alpha_0.50__persistence_3,pca_reconstruction,global,mean_plus_1.0_std,alpha_0.50,0.5,3,3.8461538461538463,33.333333333333336,476.55398037077424,27.818930041152264,100.0,3.5,36.5,False
pca_reconstruction__global__mean_plus_1.0_std__ewma_alpha_0.50__persistence_5,pca_reconstruction,global,mean_plus_1.0_std,alpha_0.50,0.5,5,3.8461538461538463,34.61538461538461,427.72325215073306,21.896792189679218,100.0,5.0,34.0,False
pca_reconstruction__global__mean_plus_1.0_std__ewma_alpha_0.50__persistence_8,pca_reconstruction,global,mean_plus_1.0_std,alpha_0.50,0.5,8,3.8461538461538463,35.8974358974359,369.1990791227432,16.60002423361202,100.0,8.0,31.0,False
pca_reconstruction__global__mean_plus_1.0_std__ewma_alpha_0.80__persistence_1,pca_reconstruction,global,mean_plus_1.0_std,alpha_0.80,0.8,1,3.8461538461538463,27.564102564102566,567.6723615654913,68.64197530864197,100.0,2.0,40.0,False
pca_reconstruction__global__mean_plus_1.0_std__ewma_alpha_0.80__persistence_3,pca_reconstruction,global,mean_plus_1.0_std,alpha_0.80,0.8,3,3.8461538461538463,32.05128205128205,469.0415606446141,33.90946502057613,100.0,3.0,38.0,False
pca_reconstruction__global__mean_plus_1.0_std__ewma_alpha_0.80__persistence_5,pca_reconstruction,global,mean_plus_1.0_std,alpha_0.80,0.8,5,3.8461538461538463,34.61538461538461,412.57724463831335,23.291492329149232,100.0,6.0,35.5,False
pca_reconstruction__global__mean_plus_1.0_std__ewma_alpha_0.80__persistence_8,pca_reconstruction,global,mean_plus_1.0_std,alpha_0.80,0.8,8,3.8461538461538463,37.17948717948718,351.38737428813766,16.875871687587168,100.0,9.0,30.0,False
pca_reconstruction__global__mean_plus_1.5_std__ewma_off__persistence_1,pca_reconstruction,global,mean_plus_1.5_std,off,,1,3.8461538461538463,38.46153846153846,369.3202471828426,55.509065550906556,100.0,2.0,36.0,False
pca_reconstruction__global__mean_plus_1.5_std__ewma_off__persistence_3,pca_reconstruction,global,mean_plus_1.5_std,off,,3,3.8461538461538463,41.02564102564102,289.10699139706776,21.689082757785048,98.07692307692308,4.0,33.0,False
pca_reconstruction__global__mean_plus_1.5_std__ewma_off__persistence_5,pca_reconstruction,global,mean_plus_1.5_std,off,,5,3.8461538461538463,44.87179487179487,249.60620380467708,15.873015873015873,98.07692307692308,9.0,32.0,False
pca_reconstruction__global__mean_plus_1.5_std__ewma_off__persistence_8,pca_reconstruction,global,mean_plus_1.5_std,off,,8,9.615384615384615,50.0,205.13752574821277,12.843814370531927,96.15384615384616,12.0,28.5,False
pca_reconstruction__global__mean_plus_1.5_std__ewma_alpha_0.20__persistence_1,pca_reconstruction,global,mean_plus_1.5_std,alpha_0.20,0.2,1,5.769230769230769,42.30769230769231,272.87047134375376,14.418999151823579,98.07692307692308,9.0,30.0,False
pca_reconstruction__global__mean_plus_1.5_std__ewma_alpha_0.20__persistence_3,pca_reconstruction,global,mean_plus_1.5_std,alpha_0.20,0.2,3,7.6923076923076925,45.51282051282052,245.4864897612989,12.11680600993578,98.07692307692308,10.0,30.0,False
pca_reconstruction__global__mean_plus_1.5_std__ewma_alpha_0.20__persistence_5,pca_reconstruction,global,mean_plus_1.5_std,alpha_0.20,0.2,5,11.538461538461538,48.07692307692307,221.9798861020235,11.02629346904156,98.07692307692308,12.0,27.0,False
pca_reconstruction__global__mean_plus_1.5_std__ewma_alpha_0.20__persistence_8,pca_reconstruction,global,mean_plus_1.5_std,alpha_0.20,0.2,8,13.461538461538462,50.0,191.2031988367866,9.45110868774991,92.3076923076923,14.0,25.0,False
pca_reconstruction__global__mean_plus_1.5_std__ewma_alpha_0.50__persistence_1,pca_reconstruction,global,mean_plus_1.5_std,alpha_0.50,0.5,1,3.8461538461538463,37.820512820512825,330.18296377075,26.08089260808926,100.0,5.0,34.0,False
pca_reconstruction__global__mean_plus_1.5_std__ewma_alpha_0.50__persistence_3,pca_reconstruction,global,mean_plus_1.5_std,alpha_0.50,0.5,3,3.8461538461538463,40.38461538461539,285.59311765418636,17.327032594208166,98.07692307692308,6.5,32.5,False
pca_reconstruction__global__mean_plus_1.5_std__ewma_alpha_0.50__persistence_5,pca_reconstruction,global,mean_plus_1.5_std,alpha_0.50,0.5,5,7.6923076923076925,44.87179487179487,252.7565733672604,14.540167211922936,98.07692307692308,8.0,31.0,False
pca_reconstruction__global__mean_plus_1.5_std__ewma_alpha_0.50__persistence_8,pca_reconstruction,global,mean_plus_1.5_std,alpha_0.50,0.5,8,11.538461538461538,50.641025641025635,213.1346177147704,11.389797649339634,96.15384615384616,9.5,27.5,False
pca_reconstruction__global__mean_plus_1.5_std__ewma_alpha_0.80__persistence_1,pca_reconstruction,global,mean_plus_1.5_std,alpha_0.80,0.8,1,3.8461538461538463,39.1025641025641,353.8107354901248,40.0278940027894,100.0,3.0,36.0,False
pca_reconstruction__global__mean_plus_1.5_std__ewma_alpha_0.80__persistence_3,pca_reconstruction,global,mean_plus_1.5_std,alpha_0.80,0.8,3,3.8461538461538463,41.02564102564102,291.16684841875684,20.719738276990185,98.07692307692308,5.0,34.0,False
pca_reconstruction__global__mean_plus_1.5_std__ewma_alpha_0.80__persistence_5,pca_reconstruction,global,mean_plus_1.5_std,alpha_0.80,0.8,5,3.8461538461538463,44.87179487179487,252.7565733672604,16.236520053313946,98.07692307692308,8.0,32.0,False
pca_reconstruction__global__mean_plus_1.5_std__ewma_alpha_0.80__persistence_8,pca_reconstruction,global,mean_plus_1.5_std,alpha_0.80,0.8,8,9.615384615384615,50.64102564102564,208.28789531079607,12.72264631043257,96.15384615384616,11.5,29.0,False
pca_reconstruction__global__mean_plus_2.0_std__ewma_off__persistence_1,pca_reconstruction,global,mean_plus_2.0_std,off,,1,0.0,0.0,0.0,0.0,0.0,,,True
pca_reconstruction__global__mean_plus_2.0_std__ewma_off__persistence_3,pca_reconstruction,global,mean_plus_2.0_std,off,,3,0.0,0.0,0.0,0.0,0.0,,,True
pca_reconstruction__global__mean_plus_2.0_std__ewma_off__persistence_5,pca_reconstruction,global,mean_plus_2.0_std,off,,5,0.0,0.0,0.0,0.0,0.0,,,True
pca_reconstruction__global__mean_plus_2.0_std__ewma_off__persistence_8,pca_reconstruction,global,mean_plus_2.0_std,off,,8,0.0,0.0,0.0,0.0,0.0,,,True
pca_reconstruction__global__mean_plus_2.0_std__ewma_alpha_0.20__persistence_1,pca_reconstruction,global,mean_plus_2.0_std,alpha_0.20,0.2,1,0.0,0.0,0.0,0.0,0.0,,,True
pca_reconstruction__global__mean_plus_2.0_std__ewma_alpha_0.20__persistence_3,pca_reconstruction,global,mean_plus_2.0_std,alpha_0.20,0.2,3,0.0,0.0,0.0,0.0,0.0,,,True
pca_reconstruction__global__mean_plus_2.0_std__ewma_alpha_0.20__persistence_5,pca_reconstruction,global,mean_plus_2.0_std,alpha_0.20,0.2,5,0.0,0.0,0.0,0.0,0.0,,,True
pca_reconstruction__global__mean_plus_2.0_std__ewma_alpha_0.20__persistence_8,pca_reconstruction,global,mean_plus_2.0_std,alpha_0.20,0.2,8,0.0,0.0,0.0,0.0,0.0,,,True
pca_reconstruction__global__mean_plus_2.0_std__ewma_alpha_0.50__persistence_1,pca_reconstruction,global,mean_plus_2.0_std,alpha_0.50,0.5,1,0.0,0.0,0.0,0.0,0.0,,,True
pca_reconstruction__global__mean_plus_2.0_std__ewma_alpha_0.50__persistence_3,pca_reconstruction,global,mean_plus_2.0_std,alpha_0.50,0.5,3,0.0,0.0,0.0,0.0,0.0,,,True
pca_reconstruction__global__mean_plus_2.0_std__ewma_alpha_0.50__persistence_5,pca_reconstruction,global,mean_plus_2.0_std,alpha_0.50,0.5,5,0.0,0.0,0.0,0.0,0.0,,,True
pca_reconstruction__global__mean_plus_2.0_std__ewma_alpha_0.50__persistence_8,pca_reconstruction,global,mean_plus_2.0_std,alpha_0.50,0.5,8,0.0,0.0,0.0,0.0,0.0,,,True
pca_reconstruction__global__mean_plus_2.0_std__ewma_alpha_0.80__persistence_1,pca_reconstruction,global,mean_plus_2.0_std,alpha_0.80,0.8,1,0.0,0.0,0.0,0.0,0.0,,,True
pca_reconstruction__global__mean_plus_2.0_std__ewma_alpha_0.80__persistence_3,pca_reconstruction,global,mean_plus_2.0_std,alpha_0.80,0.8,3,0.0,0.0,0.0,0.0,0.0,,,True
pca_reconstruction__global__mean_plus_2.0_std__ewma_alpha_0.80__persistence_5,pca_reconstruction,global,mean_plus_2.0_std,alpha_0.80,0.8,5,0.0,0.0,0.0,0.0,0.0,,,True
pca_reconstruction__global__mean_plus_2.0_std__ewma_alpha_0.80__persistence_8,pca_reconstruction,global,mean_plus_2.0_std,alpha_0.80,0.8,8,0.0,0.0,0.0,0.0,0.0,,,True
pca_reconstruction__per_mode__quantile_0.900__ewma_off__persistence_1,pca_reconstruction,per_mode,quantile_0.900,off,,1,3.8461538461538463,35.897435897435905,429.78310917242214,63.86831275720164,100.0,2.0,35.0,False
pca_reconstruction__per_mode__quantile_0.900__ewma_off__persistence_3,pca_reconstruction,per_mode,quantile_0.900,off,,3,3.8461538461538463,38.46153846153846,337.2107112565128,25.523012552301257,100.0,5.0,35.0,False
pca_reconstruction__per_mode__quantile_0.900__ewma_off__persistence_5,pca_reconstruction,per_mode,quantile_0.900,off,,5,3.8461538461538463,42.30769230769231,291.0456803586575,19.023385435599177,100.0,6.0,33.0,False
pca_reconstruction__per_mode__quantile_0.900__ewma_off__persistence_8,pca_reconstruction,per_mode,quantile_0.900,off,,8,9.615384615384615,48.07692307692307,239.91275899672846,14.055494971525507,96.15384615384616,9.0,29.5,False
pca_reconstruction__per_mode__quantile_0.900__ewma_alpha_0.20__persistence_1,pca_reconstruction,per_mode,quantile_0.900,alpha_0.20,0.2,1,3.8461538461538463,41.02564102564103,342.9056100811826,28.97119341563786,100.0,7.5,30.5,False
pca_reconstruction__per_mode__quantile_0.900__ewma_alpha_0.20__persistence_3,pca_reconstruction,per_mode,quantile_0.900,alpha_0.20,0.2,3,5.769230769230769,42.94871794871795,294.6807221616382,16.236520053313946,98.07692307692308,9.0,29.0,False
pca_reconstruction__per_mode__quantile_0.900__ewma_alpha_0.20__persistence_5,pca_reconstruction,per_mode,quantile_0.900,alpha_0.20,0.2,5,9.615384615384615,46.15384615384615,264.2675390766994,12.843814370531927,98.07692307692308,10.0,28.0,False
pca_reconstruction__per_mode__quantile_0.900__ewma_alpha_0.20__persistence_8,pca_reconstruction,per_mode,quantile_0.900,alpha_0.20,0.2,8,13.461538461538462,49.358974358974365,227.91712104689205,10.662789288743488,94.23076923076923,13.0,25.5,False
pca_reconstruction__per_mode__quantile_0.900__ewma_alpha_0.50__persistence_1,pca_reconstruction,per_mode,quantile_0.900,alpha_0.50,0.5,1,3.8461538461538463,37.17948717948718,395.00787592390645,37.53086419753087,100.0,4.0,35.0,False
pca_reconstruction__per_mode__quantile_0.900__ewma_alpha_0.50__persistence_3,pca_reconstruction,per_mode,quantile_0.900,alpha_0.50,0.5,3,3.8461538461538463,39.10256410256411,333.8180055737308,20.719738276990185,100.0,6.0,35.0,False
pca_reconstruction__per_mode__quantile_0.900__ewma_alpha_0.50__persistence_5,pca_reconstruction,per_mode,quantile_0.900,alpha_0.50,0.5,5,5.769230769230769,42.94871794871795,294.80189022173755,16.60002423361202,100.0,7.0,32.0,False
pca_reconstruction__per_mode__quantile_0.900__ewma_alpha_0.50__persistence_8,pca_reconstruction,per_mode,quantile_0.900,alpha_0.50,0.5,8,11.538461538461538,46.794871794871796,248.75802738398158,13.328486610929358,96.15384615384616,11.0,28.0,False
pca_reconstruction__per_mode__quantile_0.900__ewma_alpha_0.80__persistence_1,pca_reconstruction,per_mode,quantile_0.900,alpha_0.80,0.8,1,3.8461538461538463,35.897435897435905,417.6663031624864,51.851851851851855,100.0,3.0,35.0,False
pca_reconstruction__per_mode__quantile_0.900__ewma_alpha_0.80__persistence_3,pca_reconstruction,per_mode,quantile_0.900,alpha_0.80,0.8,3,3.8461538461538463,39.1025641025641,338.78589603780443,23.570432357043234,100.0,4.5,35.0,False
pca_reconstruction__per_mode__quantile_0.900__ewma_alpha_0.80__persistence_5,pca_reconstruction,per_mode,quantile_0.900,alpha_0.80,0.8,5,3.8461538461538463,42.94871794871795,295.16539440203564,18.175209014903672,100.0,6.0,32.5,False
pca_reconstruction__per_mode__quantile_0.900__ewma_alpha_0.80__persistence_8,pca_reconstruction,per_mode,quantile_0.900,alpha_0.80,0.8,8,9.615384615384615,46.794871794871796,245.36532170119958,13.934326911426147,96.15384615384616,9.0,29.0,False
pca_reconstruction__per_mode__quantile_0.950__ewma_off__persistence_1,pca_reconstruction,per_mode,quantile_0.950,off,,1,3.8461538461538463,41.666666666666664,337.2107112565128,50.767085076708504,100.0,2.0,35.0,False
pca_reconstruction__per_mode__quantile_0.950__ewma_off__persistence_3,pca_reconstruction,per_mode,quantile_0.950,off,,3,3.8461538461538463,42.948717948717956,262.45001817520904,19.750393796195322,98.07692307692308,8.0,32.0,False
pca_reconstruction__per_mode__quantile_0.950__ewma_off__persistence_5,pca_reconstruction,per_mode,quantile_0.950,off,,5,7.6923076923076925,48.07692307692307,227.43244880649462,13.934326911426147,98.07692307692308,9.0,30.0,False
pca_reconstruction__per_mode__quantile_0.950__ewma_off__persistence_8,pca_reconstruction,per_mode,quantile_0.950,off,,8,9.615384615384615,51.92307692307693,187.8104931540046,11.753301829637708,96.15384615384616,10.5,27.5,False
pca_reconstruction__per_mode__quantile_0.950__ewma_alpha_0.20__persistence_1,pca_reconstruction,per_mode,quantile_0.950,alpha_0.20,0.2,1,9.615384615384615,48.07692307692307,243.42663273960983,19.992729916394037,98.07692307692308,8.0,32.0,False
pca_reconstruction__per_mode__quantile_0.950__ewma_alpha_0.20__persistence_3,pca_reconstruction,per_mode,quantile_0.950,alpha_0.20,0.2,3,11.538461538461538,50.0,208.40906337089544,12.359142130134497,98.07692307692308,10.0,30.0,False
pca_reconstruction__per_mode__quantile_0.950__ewma_alpha_0.20__persistence_5,pca_reconstruction,per_mode,quantile_0.950,alpha_0.20,0.2,5,13.461538461538462,51.92307692307693,184.78129165152066,10.662789288743488,96.15384615384616,13.0,27.0,False
pca_reconstruction__per_mode__quantile_0.950__ewma_alpha_0.20__persistence_8,pca_reconstruction,per_mode,quantile_0.950,alpha_0.20,0.2,8,17.307692307692307,55.12820512820513,154.85278080697927,8.23942808675633,84.61538461538461,15.0,25.0,False
pca_reconstruction__per_mode__quantile_0.950__ewma_alpha_0.50__persistence_1,pca_reconstruction,per_mode,quantile_0.950,alpha_0.50,0.5,1,3.8461538461538463,42.948717948717956,297.95225978432086,26.638772663877266,100.0,5.0,33.0,False
pca_reconstruction__per_mode__quantile_0.950__ewma_alpha_0.50__persistence_3,pca_reconstruction,per_mode,quantile_0.950,alpha_0.50,0.5,3,3.8461538461538463,44.87179487179487,253.12007754755845,15.994183933115231,98.07692307692308,8.0,31.0,False
pca_reconstruction__per_mode__quantile_0.950__ewma_alpha_0.50__persistence_5,pca_reconstruction,per_mode,quantile_0.950,alpha_0.50,0.5,5,7.6923076923076925,48.71794871794872,222.94923058281836,13.086150490730644,98.07692307692308,10.0,29.0,False
