candidate_id,detector_id,threshold_context,threshold_rule_id,threshold_kind,threshold_value,ewma_id,ewma_alpha,persistence,policy_id,selection_policy,evaluated_endpoints,healthy_evaluated_endpoints,anomalous_evaluated_endpoints,ambiguous_excluded_endpoints,tp,fp,tn,fn,precision,recall,f1,specificity,false_positive_alerted_endpoints_per_1000_healthy_endpoints,false_alert_event_count,false_alert_events_per_1000_healthy_endpoints,validation_engine_count,engines_with_healthy_false_alert,percent_engines_with_healthy_false_alert,total_event_count,median_event_duration_endpoints,event_fragmentation_per_engine,events_crossing_proxy_onset,detected_engine_count,missed_engine_count,engine_detection_coverage,missed_engine_rate,median_first_alert_delay,first_alert_delay_q1,first_alert_delay_q3,median_lead_cycles,lead_cycles_q1,lead_cycles_q3
pca_reconstruction__global__quantile_0.900__ewma_alpha_0.20__persistence_5,pca_reconstruction,global,quantile_0.900,quantile,0.9,alpha_0.20,0.2,5,normalized_life_last_30pct_endpoint,True,9365,6075,3290,0,2395,994,5081,895,0.7066981410445559,0.7279635258358662,0.7171732295253781,0.8363786008230453,163.62139917695472,61,10.041152263374485,52,36,69.23076923076923,108,23.5,2.076923076923077,16,40,12,76.92307692307692,23.076923076923077,18.0,10.75,29.25,41.0,27.0,53.75
pca_reconstruction__global__quantile_0.900__ewma_alpha_0.20__persistence_5,pca_reconstruction,global,quantile_0.900,quantile,0.9,alpha_0.20,0.2,5,normalized_life_last_20pct_full_window,False,7860,7170,690,1505,687,1485,5685,3,0.31629834254143646,0.9956521739130435,0.480083857442348,0.7928870292887029,207.11297071129707,81,11.297071129707113,52,45,86.53846153846153,108,23.5,2.076923076923077,28,27,25,51.92307692307692,48.07692307692308,10.0,6.5,16.5,29.0,21.0,36.5
pca_reconstruction__global__quantile_0.900__ewma_alpha_0.20__persistence_5,pca_reconstruction,global,quantile_0.900,quantile,0.9,alpha_0.20,0.2,5,normalized_life_last_30pct_full_window,False,7857,6075,1782,1508,1632,994,5081,150,0.6214775323686215,0.9158249158249159,0.7404718693284936,0.8363786008230453,163.62139917695472,61,10.041152263374485,52,36,69.23076923076923,108,23.5,2.076923076923077,16,40,12,76.92307692307692,23.076923076923077,18.0,10.75,29.25,41.0,27.0,53.75
pca_reconstruction__global__quantile_0.900__ewma_alpha_0.20__persistence_8,pca_reconstruction,global,quantile_0.900,quantile,0.9,alpha_0.20,0.2,8,normalized_life_last_10pct_endpoint,True,9365,8253,1112,0,1069,2006,6247,43,0.34764227642276424,0.9613309352517986,0.5106281347026511,0.7569368714406882,243.06312855931176,93,11.268629589240277,52,50,96.15384615384616,99,25.0,1.9038461538461537,46,6,46,11.538461538461538,88.46153846153847,4.0,3.0,11.0,12.5,6.0,14.5
pca_reconstruction__global__quantile_0.900__ewma_alpha_0.20__persistence_8,pca_reconstruction,global,quantile_0.900,quantile,0.9,alpha_0.20,0.2,8,normalized_life_last_20pct_endpoint,True,9365,7170,2195,0,1822,1253,5917,373,0.592520325203252,0.8300683371298405,0.6914611005692599,0.8252440725244072,174.75592747559276,69,9.623430962343097,52,40,76.92307692307692,99,25.0,1.9038461538461537,25,30,22,57.69230769230769,42.30769230769231,12.5,7.25,19.0,26.5,19.0,33.75
pca_reconstruction__global__quantile_0.900__ewma_alpha_0.20__persistence_8,pca_reconstruction,global,quantile_0.900,quantile,0.9,alpha_0.20,0.2,8,normalized_life_last_30pct_endpoint,True,9365,6075,3290,0,2253,822,5253,1037,0.7326829268292683,0.6848024316109422,0.7079340141398272,0.8646913580246913,135.30864197530863,52,8.559670781893004,52,31,59.61538461538461,99,25.0,1.9038461538461537,15,40,12,76.92307692307692,23.076923076923077,21.0,12.75,32.25,37.5,24.0,49.25
pca_reconstruction__global__quantile_0.900__ewma_alpha_0.20__persistence_8,pca_reconstruction,global,quantile_0.900,quantile,0.9,alpha_0.20,0.2,8,normalized_life_last_20pct_full_window,False,7860,7170,690,1505,682,1253,5917,8,0.3524547803617571,0.9884057971014493,0.5196190476190476,0.8252440725244072,174.75592747559276,69,9.623430962343097,52,40,76.92307692307692,99,25.0,1.9038461538461537,25,30,22,57.69230769230769,42.30769230769231,12.5,7.25,19.0,26.5,19.0,33.75
pca_reconstruction__global__quantile_0.900__ewma_alpha_0.20__persistence_8,pca_reconstruction,global,quantile_0.900,quantile,0.9,alpha_0.20,0.2,8,normalized_life_last_30pct_full_window,False,7857,6075,1782,1508,1573,822,5253,209,0.6567849686847599,0.8827160493827161,0.7531721331098875,0.8646913580246913,135.30864197530863,52,8.559670781893004,52,31,59.61538461538461,99,25.0,1.9038461538461537,15,40,12,76.92307692307692,23.076923076923077,21.0,12.75,32.25,37.5,24.0,49.25
pca_reconstruction__global__quantile_0.900__ewma_alpha_0.50__persistence_1,pca_reconstruction,global,quantile_0.900,quantile,0.9,alpha_0.50,0.5,1,normalized_life_last_10pct_endpoint,True,9365,8253,1112,0,1107,3221,5032,5,0.2557763401109057,0.9955035971223022,0.40698529411764706,0.6097176784199685,390.2823215800315,242,29.32267054404459,52,52,100.0,244,6.0,4.6923076923076925,50,2,50,3.8461538461538463,96.15384615384616,2.5,2.25,2.75,15.0,15.0,15.0
pca_reconstruction__global__quantile_0.900__ewma_alpha_0.50__persistence_1,pca_reconstruction,global,quantile_0.900,quantile,0.9,alpha_0.50,0.5,1,normalized_life_last_20pct_endpoint,True,9365,7170,2195,0,2068,2260,4910,127,0.477818853974122,0.9421412300683372,0.6340640809443507,0.6847977684797768,315.20223152022317,219,30.543933054393307,52,52,100.0,244,6.0,4.6923076923076925,36,19,33,36.53846153846154,63.46153846153846,4.0,2.0,7.5,34.0,27.0,40.0
pca_reconstruction__global__quantile_0.900__ewma_alpha_0.50__persistence_1,pca_reconstruction,global,quantile_0.900,quantile,0.9,alpha_0.50,0.5,1,normalized_life_last_30pct_endpoint,True,9365,6075,3290,0,2732,1596,4479,558,0.6312384473197782,0.8303951367781155,0.7172486216854818,0.7372839506172839,262.71604938271605,184,30.2880658436214,52,52,100.0,244,6.0,4.6923076923076925,20,37,15,71.15384615384616,28.846153846153847,10.0,4.0,22.0,49.0,37.0,62.0
pca_reconstruction__global__quantile_0.900__ewma_alpha_0.50__persistence_1,pca_reconstruction,global,quantile_0.900,quantile,0.9,alpha_0.50,0.5,1,normalized_life_last_20pct_full_window,False,7860,7170,690,1505,690,2260,4910,0,0.23389830508474577,1.0,0.3791208791208791,0.6847977684797768,315.20223152022317,219,30.543933054393307,52,52,100.0,244,6.0,4.6923076923076925,36,19,33,36.53846153846154,63.46153846153846,4.0,2.0,7.5,34.0,27.0,40.0
pca_reconstruction__global__quantile_0.900__ewma_alpha_0.50__persistence_1,pca_reconstruction,global,quantile_0.900,quantile,0.9,alpha_0.50,0.5,1,normalized_life_last_30pct_full_window,False,7857,6075,1782,1508,1726,1596,4479,56,0.5195665261890428,0.9685746352413019,0.6763322884012539,0.7372839506172839,262.71604938271605,184,30.2880658436214,52,52,100.0,244,6.0,4.6923076923076925,20,37,15,71.15384615384616,28.846153846153847,10.0,4.0,22.0,49.0,37.0,62.0
pca_reconstruction__global__quantile_0.900__ewma_alpha_0.50__persistence_3,pca_reconstruction,global,quantile_0.900,quantile,0.9,alpha_0.50,0.5,3,normalized_life_last_10pct_endpoint,True,9365,8253,1112,0,1103,2790,5463,9,0.2833290521448754,0.9919064748201439,0.4407592407592408,0.6619411123227917,338.0588876772083,160,19.38688961589725,52,52,100.0,162,13.0,3.1153846153846154,50,2,50,3.8461538461538463,96.15384615384616,4.5,4.25,4.75,13.0,13.0,13.0
pca_reconstruction__global__quantile_0.900__ewma_alpha_0.50__persistence_3,pca_reconstruction,global,quantile_0.900,quantile,0.9,alpha_0.50,0.5,3,normalized_life_last_20pct_endpoint,True,9365,7170,2195,0,2020,1873,5297,175,0.5188800410994092,0.9202733485193622,0.6636005256241787,0.7387726638772664,261.2273361227336,138,19.246861924686193,52,52,100.0,162,13.0,3.1153846153846154,34,21,31,40.38461538461539,59.61538461538461,6.0,4.0,11.0,32.0,23.0,38.0
pca_reconstruction__global__quantile_0.900__ewma_alpha_0.50__persistence_3,pca_reconstruction,global,quantile_0.900,quantile,0.9,alpha_0.50,0.5,3,normalized_life_last_30pct_endpoint,True,9365,6075,3290,0,2618,1275,4800,672,0.6724890829694323,0.7957446808510639,0.7289433384379785,0.7901234567901234,209.87654320987653,109,17.94238683127572,52,48,92.3076923076923,162,13.0,3.1153846153846154,18,38,14,73.07692307692308,26.923076923076923,12.5,5.25,24.75,45.0,32.0,62.75
pca_reconstruction__global__quantile_0.900__ewma_alpha_0.50__persistence_3,pca_reconstruction,global,quantile_0.900,quantile,0.9,alpha_0.50,0.5,3,normalized_life_last_20pct_full_window,False,7860,7170,690,1505,690,1873,5297,0,0.2692157627779945,1.0,0.4242237934214571,0.7387726638772664,261.2273361227336,138,19.246861924686193,52,52,100.0,162,13.0,3.1153846153846154,34,21,31,40.38461538461539,59.61538461538461,6.0,4.0,11.0,32.0,23.0,38.0
pca_reconstruction__global__quantile_0.900__ewma_alpha_0.50__persistence_3,pca_reconstruction,global,quantile_0.900,quantile,0.9,alpha_0.50,0.5,3,normalized_life_last_30pct_full_window,False,7857,6075,1782,1508,1700,1275,4800,82,0.5714285714285714,0.9539842873176206,0.7147361782636115,0.7901234567901234,209.87654320987653,109,17.94238683127572,52,48,92.3076923076923,162,13.0,3.1153846153846154,18,38,14,73.07692307692308,26.923076923076923,12.5,5.25,24.75,45.0,32.0,62.75
pca_reconstruction__global__quantile_0.900__ewma_alpha_0.50__persistence_5,pca_reconstruction,global,quantile_0.900,quantile,0.9,alpha_0.50,0.5,5,normalized_life_last_10pct_endpoint,True,9365,8253,1112,0,1099,2485,5768,13,0.306640625,0.9883093525179856,0.4680579216354344,0.6988973706530959,301.10262934690417,135,16.357688113413303,52,51,98.07692307692308,137,15.0,2.6346153846153846,50,2,50,3.8461538461538463,96.15384615384616,6.5,6.25,6.75,11.0,11.0,11.0
pca_reconstruction__global__quantile_0.900__ewma_alpha_0.50__persistence_5,pca_reconstruction,global,quantile_0.900,quantile,0.9,alpha_0.50,0.5,5,normalized_life_last_20pct_endpoint,True,9365,7170,2195,0,1970,1614,5556,225,0.5496651785714286,0.89749430523918,0.6817788544730923,0.7748953974895397,225.10460251046024,111,15.481171548117155,52,49,94.23076923076923,137,15.0,2.6346153846153846,30,24,28,46.15384615384615,53.84615384615385,7.5,3.75,13.0,30.0,26.5,36.25
pca_reconstruction__global__quantile_0.900__ewma_alpha_0.50__persistence_5,pca_reconstruction,global,quantile_0.900,quantile,0.9,alpha_0.50,0.5,5,normalized_life_last_30pct_endpoint,True,9365,6075,3290,0,2515,1069,5006,775,0.7017299107142857,0.7644376899696048,0.7317427989525749,0.8240329218106995,175.96707818930042,87,14.320987654320987,52,44,84.61538461538461,137,15.0,2.6346153846153846,16,39,13,75.0,25.0,15.0,5.5,26.5,45.0,29.5,60.5
pca_reconstruction__global__quantile_0.900__ewma_alpha_0.50__persistence_5,pca_reconstruction,global,quantile_0.900,quantile,0.9,alpha_0.50,0.5,5,normalized_life_last_20pct_full_window,False,7860,7170,690,1505,690,1614,5556,0,0.2994791666666667,1.0,0.46092184368737477,0.7748953974895397,225.10460251046024,111,15.481171548117155,52,49,94.23076923076923,137,15.0,2.6346153846153846,30,24,28,46.15384615384615,53.84615384615385,7.5,3.75,13.0,30.0,26.5,36.25
pca_reconstruction__global__quantile_0.900__ewma_alpha_0.50__persistence_5,pca_reconstruction,global,quantile_0.900,quantile,0.9,alpha_0.50,0.5,5,normalized_life_last_30pct_full_window,False,7857,6075,1782,1508,1675,1069,5006,107,0.6104227405247813,0.9399551066217733,0.7401679186920017,0.8240329218106995,175.96707818930042,87,14.320987654320987,52,44,84.61538461538461,137,15.0,2.6346153846153846,16,39,13,75.0,25.0,15.0,5.5,26.5,45.0,29.5,60.5
pca_reconstruction__global__quantile_0.900__ewma_alpha_0.50__persistence_8,pca_reconstruction,global,quantile_0.900,quantile,0.9,alpha_0.50,0.5,8,normalized_life_last_10pct_endpoint,True,9365,8253,1112,0,1089,2118,6135,23,0.33956969130028064,0.97931654676259,0.5042833989349387,0.7433660487095601,256.6339512904398,110,13.328486610929358,52,50,96.15384615384616,115,20.0,2.2115384615384617,47,5,47,9.615384615384615,90.38461538461539,2.0,1.0,9.0,14.0,8.0,18.0
pca_reconstruction__global__quantile_0.900__ewma_alpha_0.50__persistence_8,pca_reconstruction,global,quantile_0.900,quantile,0.9,alpha_0.50,0.5,8,normalized_life_last_20pct_endpoint,True,9365,7170,2195,0,1893,1314,5856,302,0.5902712815715622,0.8624145785876993,0.7008515364679748,0.8167364016736401,183.26359832635984,88,12.273361227336123,52,44,84.61538461538461,115,20.0,2.2115384615384617,28,26,26,50.0,50.0,10.5,6.25,15.75,28.0,22.5,34.75
pca_reconstruction__global__quantile_0.900__ewma_alpha_0.50__persistence_8,pca_reconstruction,global,quantile_0.900,quantile,0.9,alpha_0.50,0.5,8,normalized_life_last_30pct_endpoint,True,9365,6075,3290,0,2367,840,5235,923,0.7380729653882133,0.719452887537994,0.7286439895336309,0.8617283950617284,138.2716049382716,66,10.864197530864198,52,37,71.15384615384616,115,20.0,2.2115384615384617,14,40,12,76.92307692307692,23.076923076923077,16.5,8.0,28.25,42.0,27.0,55.5
pca_reconstruction__global__quantile_0.900__ewma_alpha_0.50__persistence_8,pca_reconstruction,global,quantile_0.900,quantile,0.9,alpha_0.50,0.5,8,normalized_life_last_20pct_full_window,False,7860,7170,690,1505,690,1314,5856,0,0.344311377245509,1.0,0.512249443207127,0.8167364016736401,183.26359832635984,88,12.273361227336123,52,44,84.61538461538461,115,20.0,2.2115384615384617,28,26,26,50.0,50.0,10.5,6.25,15.75,28.0,22.5,34.75
pca_reconstruction__global__quantile_0.900__ewma_alpha_0.50__persistence_8,pca_reconstruction,global,quantile_0.900,quantile,0.9,alpha_0.50,0.5,8,normalized_life_last_30pct_full_window,False,7857,6075,1782,1508,1627,840,5235,155,0.659505472233482,0.9130190796857464,0.765827253471405,0.8617283950617284,138.2716049382716,66,10.864197530864198,52,37,71.15384615384616,115,20.0,2.2115384615384617,14,40,12,76.92307692307692,23.076923076923077,16.5,8.0,28.25,42.0,27.0,55.5
pca_reconstruction__global__quantile_0.900__ewma_alpha_0.80__persistence_1,pca_reconstruction,global,quantile_0.900,quantile,0.9,alpha_0.80,0.8,1,normalized_life_last_10pct_endpoint,True,9365,8253,1112,0,1108,3438,4815,4,0.24373075230972283,0.9964028776978417,0.3916578296217745,0.5834242093784079,416.57579062159215,376,45.55919059735854,52,52,100.0,378,3.0,7.269230769230769,50,2,50,3.8461538461538463,96.15384615384616,2.0,2.0,2.0,15.5,15.25,15.75
pca_reconstruction__global__quantile_0.900__ewma_alpha_0.80__persistence_1,pca_reconstruction,global,quantile_0.900,quantile,0.9,alpha_0.80,0.8,1,normalized_life_last_20pct_endpoint,True,9365,7170,2195,0,2088,2458,4712,107,0.45930488341399034,0.95125284738041,0.6194926568758344,0.6571827057182705,342.8172942817294,352,49.09344490934449,52,52,100.0,378,3.0,7.269230769230769,39,17,35,32.69230769230769,67.3076923076923,3.0,2.0,7.0,35.0,26.0,40.0
pca_reconstruction__global__quantile_0.900__ewma_alpha_0.80__persistence_1,pca_reconstruction,global,quantile_0.900,quantile,0.9,alpha_0.80,0.8,1,normalized_life_last_30pct_endpoint,True,9365,6075,3290,0,2786,1760,4315,504,0.612846458424989,0.8468085106382979,0.71107708014293,0.7102880658436214,289.7119341563786,296,48.724279835390945,52,52,100.0,378,3.0,7.269230769230769,23,35,17,67.3076923076923,32.69230769230769,6.0,1.5,13.5,52.0,37.5,64.0
pca_reconstruction__global__quantile_0.900__ewma_alpha_0.80__persistence_1,pca_reconstruction,global,quantile_0.900,quantile,0.9,alpha_0.80,0.8,1,normalized_life_last_20pct_full_window,False,7860,7170,690,1505,690,2458,4712,0,0.21918678526048285,1.0,0.35956227201667534,0.6571827057182705,342.8172942817294,352,49.09344490934449,52,52,100.0,378,3.0,7.269230769230769,39,17,35,32.69230769230769,67.3076923076923,3.0,2.0,7.0,35.0,26.0,40.0
pca_reconstruction__global__quantile_0.900__ewma_alpha_0.80__persistence_1,pca_reconstruction,global,quantile_0.900,quantile,0.9,alpha_0.80,0.8,1,normalized_life_last_30pct_full_window,False,7857,6075,1782,1508,1736,1760,4315,46,0.4965675057208238,0.9741863075196409,0.6578249336870027,0.7102880658436214,289.7119341563786,296,48.724279835390945,52,52,100.0,378,3.0,7.269230769230769,23,35,17,67.3076923076923,32.69230769230769,6.0,1.5,13.5,52.0,37.5,64.0
pca_reconstruction__global__quantile_0.900__ewma_alpha_0.80__persistence_3,pca_reconstruction,global,quantile_0.900,quantile,0.9,alpha_0.80,0.8,3,normalized_life_last_10pct_endpoint,True,9365,8253,1112,0,1104,2814,5439,8,0.28177641653905056,0.9928057553956835,0.4389662027833002,0.6590330788804071,340.9669211195929,190,23.021931418877983,52,52,100.0,192,8.0,3.6923076923076925,50,2,50,3.8461538461538463,96.15384615384616,4.0,4.0,4.0,13.5,13.25,13.75
pca_reconstruction__global__quantile_0.900__ewma_alpha_0.80__persistence_3,pca_reconstruction,global,quantile_0.900,quantile,0.9,alpha_0.80,0.8,3,normalized_life_last_20pct_endpoint,True,9365,7170,2195,0,2037,1881,5289,158,0.5199081163859112,0.9280182232346241,0.6664485522656634,0.7376569037656904,262.3430962343096,169,23.570432357043234,52,52,100.0,192,8.0,3.6923076923076925,35,20,32,38.46153846153846,61.53846153846154,5.5,3.0,11.25,35.0,23.5,39.25
pca_reconstruction__global__quantile_0.900__ewma_alpha_0.80__persistence_3,pca_reconstruction,global,quantile_0.900,quantile,0.9,alpha_0.80,0.8,3,normalized_life_last_30pct_endpoint,True,9365,6075,3290,0,2643,1275,4800,647,0.6745788667687596,0.8033434650455927,0.7333518312985572,0.7901234567901234,209.87654320987653,137,22.551440329218106,52,51,98.07692307692308,192,8.0,3.6923076923076925,18,38,14,73.07692307692308,26.923076923076923,11.5,4.5,22.75,46.5,35.0,63.75
pca_reconstruction__global__quantile_0.900__ewma_alpha_0.80__persistence_3,pca_reconstruction,global,quantile_0.900,quantile,0.9,alpha_0.80,0.8,3,normalized_life_last_20pct_full_window,False,7860,7170,690,1505,690,1881,5289,0,0.26837806301050177,1.0,0.42318307267709293,0.7376569037656904,262.3430962343096,169,23.570432357043234,52,52,100.0,192,8.0,3.6923076923076925,35,20,32,38.46153846153846,61.53846153846154,5.5,3.0,11.25,35.0,23.5,39.25
pca_reconstruction__global__quantile_0.900__ewma_alpha_0.80__persistence_3,pca_reconstruction,global,quantile_0.900,quantile,0.9,alpha_0.80,0.8,3,normalized_life_last_30pct_full_window,False,7857,6075,1782,1508,1710,1275,4800,72,0.5728643216080402,0.9595959595959596,0.7174323473882945,0.7901234567901234,209.87654320987653,137,22.551440329218106,52,51,98.07692307692308,192,8.0,3.6923076923076925,18,38,14,73.07692307692308,26.923076923076923,11.5,4.5,22.75,46.5,35.0,63.75
pca_reconstruction__global__quantile_0.900__ewma_alpha_0.80__persistence_5,pca_reconstruction,global,quantile_0.900,quantile,0.9,alpha_0.80,0.8,5,normalized_life_last_10pct_endpoint,True,9365,8253,1112,0,1100,2461,5792,12,0.3089019938219601,0.9892086330935251,0.47078964262786216,0.7018054040954804,298.1945959045196,144,17.448200654307524,52,52,100.0,146,14.0,2.8076923076923075,50,2,50,3.8461538461538463,96.15384615384616,6.0,6.0,6.0,11.5,11.25,11.75
pca_reconstruction__global__quantile_0.900__ewma_alpha_0.80__persistence_5,pca_reconstruction,global,quantile_0.900,quantile,0.9,alpha_0.80,0.8,5,normalized_life_last_20pct_endpoint,True,9365,7170,2195,0,1989,1572,5598,206,0.5585509688289806,0.9061503416856492,0.6911049339819318,0.7807531380753138,219.2468619246862,119,16.596931659693166,52,51,98.07692307692308,146,14.0,2.8076923076923075,30,24,28,46.15384615384615,53.84615384615385,6.0,2.75,12.25,33.0,27.25,37.0
pca_reconstruction__global__quantile_0.900__ewma_alpha_0.80__persistence_5,pca_reconstruction,global,quantile_0.900,quantile,0.9,alpha_0.80,0.8,5,normalized_life_last_30pct_endpoint,True,9365,6075,3290,0,2536,1025,5050,754,0.7121595057568099,0.7708206686930091,0.740329878849803,0.831275720164609,168.72427983539094,94,15.473251028806585,52,46,88.46153846153847,146,14.0,2.8076923076923075,16,40,12,76.92307692307692,23.076923076923077,14.0,5.75,26.0,44.5,30.75,61.25
pca_reconstruction__global__quantile_0.900__ewma_alpha_0.80__persistence_5,pca_reconstruction,global,quantile_0.900,quantile,0.9,alpha_0.80,0.8,5,normalized_life_last_20pct_full_window,False,7860,7170,690,1505,690,1572,5598,0,0.3050397877984085,1.0,0.46747967479674796,0.7807531380753138,219.2468619246862,119,16.596931659693166,52,51,98.07692307692308,146,14.0,2.8076923076923075,30,24,28,46.15384615384615,53.84615384615385,6.0,2.75,12.25,33.0,27.25,37.0
pca_reconstruction__global__quantile_0.900__ewma_alpha_0.80__persistence_5,pca_reconstruction,global,quantile_0.900,quantile,0.9,alpha_0.80,0.8,5,normalized_life_last_30pct_full_window,False,7857,6075,1782,1508,1685,1025,5050,97,0.6217712177121771,0.9455667789001122,0.7502226179875334,0.831275720164609,168.72427983539094,94,15.473251028806585,52,46,88.46153846153847,146,14.0,2.8076923076923075,16,40,12,76.92307692307692,23.076923076923077,14.0,5.75,26.0,44.5,30.75,61.25
pca_reconstruction__global__quantile_0.900__ewma_alpha_0.80__persistence_8,pca_reconstruction,global,quantile_0.900,quantile,0.9,alpha_0.80,0.8,8,normalized_life_last_10pct_endpoint,True,9365,8253,1112,0,1091,2066,6187,21,0.3455812480202724,0.9811151079136691,0.5111267275708596,0.7496667878347267,250.33321216527324,114,13.81315885132679,52,50,96.15384615384616,119,20.0,2.2884615384615383,47,5,47,9.615384615384615,90.38461538461539,1.0,1.0,9.0,14.0,9.0,19.0
pca_reconstruction__global__quantile_0.900__ewma_alpha_0.80__persistence_8,pca_reconstruction,global,quantile_0.900,quantile,0.9,alpha_0.80,0.8,8,normalized_life_last_20pct_endpoint,True,9365,7170,2195,0,1909,1248,5922,286,0.6046879949318974,0.8697038724373576,0.7133781763826607,0.8259414225941423,174.05857740585773,93,12.97071129707113,52,44,84.61538461538461,119,20.0,2.2884615384615383,29,25,27,48.07692307692308,51.92307692307692,9.0,6.0,15.0,29.0,22.0,34.0
pca_reconstruction__global__quantile_0.900__ewma_alpha_0.80__persistence_8,pca_reconstruction,global,quantile_0.900,quantile,0.9,alpha_0.80,0.8,8,normalized_life_last_30pct_endpoint,True,9365,6075,3290,0,2380,777,5298,910,0.753880266075388,0.723404255319149,0.738327904451683,0.8720987654320987,127.90123456790124,66,10.864197530864198,52,36,69.23076923076923,119,20.0,2.2884615384615383,11,43,9,82.6923076923077,17.307692307692307,16.0,7.0,27.0,44.0,29.0,58.5
pca_reconstruction__global__quantile_0.900__ewma_alpha_0.80__persistence_8,pca_reconstruction,global,quantile_0.900,quantile,0.9,alpha_0.80,0.8,8,normalized_life_last_20pct_full_window,False,7860,7170,690,1505,690,1248,5922,0,0.3560371517027864,1.0,0.5251141552511416,0.8259414225941423,174.05857740585773,93,12.97071129707113,52,44,84.61538461538461,119,20.0,2.2884615384615383,29,25,27,48.07692307692308,51.92307692307692,9.0,6.0,15.0,29.0,22.0,34.0
